,runid,name,it,net,bias,cuda,load,test,epochs,logdir,readme,datadir,dataset,preproc,resdown,workers,oe_limit,quantile,gauss_std,loss_mode,batch_size,noise_mode,acc_batches,normal_class,weight_decay,blur_heatmaps,learning_rate,nominal_label,log_start_time,lr_sched_param,optimizer_type,scheduler_type,supervise_mode,log_start_time_str,normal_class_label,_runtime,_timestamp,test_rocauc,lr,loss,_step,epoch,_wandb,loss_normal,loss_anomalous
840,6ldgkmbm,mvtec_fcdd_20220513015719.normal_0.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220513015719/normal_0/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distance-per-image,16,mvtec_gt,8,0,0.0001,False,0.001,0,1652399839,[0.985],sgd,lambda,noise,20220513015719,bottle,3295.0,1652410693.0,0.9486077783730158,0.0004768428712720824,35.79850387573242,50.0,49.0,{'runtime': 3290},,
841,3blmacl1,mvtec_fcdd_20220513015719.normal_8.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220513015719/normal_8/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distance-per-image,16,mvtec_gt,8,8,0.0001,False,0.001,0,1652399839,[0.985],sgd,lambda,noise,20220513015719,pill,4843.0,1652409528.0,0.961343844448222,0.0004768428712720824,39.650787353515625,50.0,49.0,{'runtime': 4837},,
842,2u1xxm9l,mvtec_fcdd_20220513015719.normal_0.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220513015719/normal_0/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distance-per-image,16,mvtec_gt,8,0,0.0001,False,0.001,0,1652399839,[0.985],sgd,lambda,noise,20220513015719,bottle,3763.0,1652407388.0,0.9565402466799644,0.0004768428712720824,40.84201431274414,50.0,49.0,{'runtime': 3763},,
843,1i59xqar,mvtec_fcdd_20220513015722.normal_8.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220513015722/normal_8/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image,16,mvtec_gt,8,8,0.0001,False,0.001,0,1652399842,[0.985],sgd,lambda,noise,20220513015722,pill,,,,,,,,{'runtime': 46},,
844,3v3vwqot,mvtec_fcdd_20220513015719.normal_0.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220513015719/normal_0/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image,16,mvtec_gt,8,0,0.0001,False,0.001,0,1652399839,[0.985],sgd,lambda,noise,20220513015719,bottle,,,,,,,,{'runtime': 49},,
845,2gbd0skz,mvtec_fcdd_20220513015719.normal_8.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220513015719/normal_8/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distance-per-image,16,mvtec_gt,8,8,0.0001,False,0.001,0,1652399839,[0.985],sgd,lambda,noise,20220513015719,pill,4834.0,1652404675.0,0.8518202636962605,0.0004768428712720824,37.03569030761719,50.0,49.0,{'runtime': 4834},,
846,1yncga0w,mvtec_fcdd_20220513015719.normal_0.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220513015719/normal_0/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distance-per-image,16,mvtec_gt,8,0,0.0001,False,0.001,0,1652399839,[0.985],sgd,lambda,noise,20220513015719,bottle,3774.0,1652403615.0,0.9593835068145504,0.0004768428712720824,37.49196243286133,50.0,49.0,{'runtime': 3776},,
847,11cuj0c0,mvtec_fcdd_20220511193857.normal_7.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511193857/normal_7/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distances,16,mvtec_gt,8,7,0.0001,False,0.001,0,1652290737,[0.985],sgd,lambda,noise,20220511193857,metal_nut,1766.0,1652381716.0,0.953235752616524,0.0004768428712720824,0.00949582364410162,50.0,49.0,{'runtime': 1767},0.015754709020256996,0.0032369375694543123
848,1omc6b1l,mvtec_fcdd_20220511193857.normal_7.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511193857/normal_7/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distances,16,mvtec_gt,8,7,0.0001,False,0.001,0,1652290737,[0.985],sgd,lambda,noise,20220511193857,metal_nut,1752.0,1652379942.0,0.9563391612638472,0.0004768428712720824,0.015531042590737345,50.0,49.0,{'runtime': 1752},0.0217449888586998,0.009317096322774889
849,1iozb6vf,mvtec_fcdd_20220511193857.normal_7.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511193857/normal_7/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distances,16,mvtec_gt,8,7,0.0001,False,0.001,0,1652290737,[0.985],sgd,lambda,noise,20220511193857,metal_nut,1845.0,1652378183.0,0.9656694929742148,0.0004768428712720824,0.016426218673586845,50.0,49.0,{'runtime': 1845},0.02796371467411518,0.00488872267305851
850,1zystr2y,mvtec_fcdd_20220511193857.normal_6.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511193857/normal_6/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distances,16,mvtec_gt,8,6,0.0001,False,0.001,0,1652290737,[0.985],sgd,lambda,noise,20220511193857,leather,1986.0,1652376332.0,0.9861222237049422,0.0004768428712720824,0.01690269447863102,50.0,49.0,{'runtime': 1985},0.031437117606401443,0.0023682720493525267
851,2zlsrae6,mvtec_fcdd_20220511193857.normal_6.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511193857/normal_6/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distances,16,mvtec_gt,8,6,0.0001,False,0.001,0,1652290737,[0.985],sgd,lambda,noise,20220511193857,leather,1991.0,1652374333.0,0.986646075073818,0.0004768428712720824,0.02736571431159973,50.0,49.0,{'runtime': 1991},0.0369446761906147,0.017786754295229912
852,m3zzpjd5,mvtec_fcdd_20220511193857.normal_6.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511193857/normal_6/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distances,16,mvtec_gt,8,6,0.0001,False,0.001,0,1652290737,[0.985],sgd,lambda,noise,20220511193857,leather,1939.0,1652372333.0,0.9871596553115436,0.0004768428712720824,0.01699030213057995,50.0,49.0,{'runtime': 1940},0.030722977593541145,0.00325762783177197
853,37ebsn4x,mvtec_fcdd_20220511193905.normal_14.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511193905/normal_14/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distances,16,mvtec_gt,8,14,0.0001,False,0.001,0,1652290745,[0.985],sgd,lambda,noise,20220511193905,zipper,,,,,,,,,,
854,ioi6vybw,mvtec_fcdd_20220511154411.normal_7.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511154411/normal_7/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced,16,mvtec_gt,8,7,0.0001,False,0.001,0,1652276651,[0.985],sgd,lambda,noise,20220511154411,metal_nut,1935.0,1652370465.0,0.9798937373826024,0.0004768428712720824,0.10619278252124786,50.0,49.0,{'runtime': 1934},0.008691019378602505,0.16469384729862213
855,2bhy3dyq,mvtec_fcdd_20220511152720.normal_7.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511152720/normal_7/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level,16,mvtec_gt,8,7,0.0001,False,0.001,0,1652275640,[0.985],sgd,lambda,noise,20220511152720,metal_nut,1854.0,1652369765.0,0.9843929642545864,0.0004768428712720824,0.0508173331618309,50.0,49.0,{'runtime': 1854},0.003717518644407391,0.07907721400260925
856,3dy55xgr,mvtec_fcdd_20220511154411.normal_7.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511154411/normal_7/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced,16,mvtec_gt,8,7,0.0001,False,0.001,0,1652276651,[0.985],sgd,lambda,noise,20220511154411,metal_nut,1924.0,1652368523.0,0.9699004859879828,0.0004768428712720824,0.0668422132730484,50.0,49.0,{'runtime': 1924},0.00568050891160965,0.13912422955036163
857,agueqqiv,mvtec_fcdd_20220511152720.normal_7.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511152720/normal_7/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level,16,mvtec_gt,8,7,0.0001,False,0.001,0,1652275640,[0.985],sgd,lambda,noise,20220511152720,metal_nut,1907.0,1652367901.0,0.9800202127489448,0.0004768428712720824,0.03059553913772106,50.0,49.0,{'runtime': 1905},0.005991838872432709,0.07160171121358871
858,7bg5s922,mvtec_fcdd_20220511193905.normal_14.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511193905/normal_14/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distances,16,mvtec_gt,8,14,0.0001,False,0.001,0,1652290745,[0.985],sgd,lambda,noise,20220511193905,zipper,4265.0,1652369796.0,0.9811289748125638,0.0004768428712720824,0.04482301697134971,50.0,49.0,{'runtime': 4261},0.07128307223320007,0.01836296170949936
859,12i0jskt,mvtec_fcdd_20220511193857.normal_5.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511193857/normal_5/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distances,16,mvtec_gt,8,5,0.0001,False,0.001,0,1652290737,[0.985],sgd,lambda,noise,20220511193857,hazelnut,5094.0,1652370382.0,0.8849200364974898,0.0004768428712720824,0.029730603098869324,50.0,49.0,{'runtime': 5094},0.04828667268157005,0.011174535378813744
860,2elao9hp,mvtec_fcdd_20220511154411.normal_7.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511154411/normal_7/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced,16,mvtec_gt,8,7,0.0001,False,0.001,0,1652276651,[0.985],sgd,lambda,noise,20220511154411,metal_nut,1935.0,1652366591.0,0.9843474793324112,0.0004768428712720824,0.08372040838003159,50.0,49.0,{'runtime': 1935},0.003959952853620052,0.14069215953350067
861,2beem3u3,mvtec_fcdd_20220511152720.normal_7.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511152720/normal_7/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level,16,mvtec_gt,8,7,0.0001,False,0.001,0,1652275640,[0.985],sgd,lambda,noise,20220511152720,metal_nut,1883.0,1652365987.0,0.9801868556683704,0.0004768428712720824,0.03580089658498764,50.0,49.0,{'runtime': 1882},0.0036894308868795633,0.073750801384449
862,3rj5wsgj,mvtec_fcdd_20220511154411.normal_6.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511154411/normal_6/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced,16,mvtec_gt,8,6,0.0001,False,0.001,0,1652276651,[0.985],sgd,lambda,noise,20220511154411,leather,2074.0,1652364649.0,0.9918206771183656,0.0004768428712720824,0.062050335109233856,50.0,49.0,{'runtime': 2074},0.002502261893823743,0.1811464875936508
863,2zdn1vdk,mvtec_fcdd_20220511152720.normal_6.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511152720/normal_6/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level,16,mvtec_gt,8,6,0.0001,False,0.001,0,1652275640,[0.985],sgd,lambda,noise,20220511152720,leather,2139.0,1652364085.0,0.9901434167130296,0.0004768428712720824,0.009398531168699265,50.0,49.0,{'runtime': 2137},0.0008415388292632997,0.020094770938158035
864,6k2w6cqz,mvtec_fcdd_20220511193905.normal_14.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511193905/normal_14/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distances,16,mvtec_gt,8,14,0.0001,False,0.001,0,1652290745,[0.985],sgd,lambda,noise,20220511193905,zipper,3805.0,1652365519.0,0.972088854088155,0.0004768428712720824,0.039615288376808167,50.0,49.0,{'runtime': 3797},0.05969202145934105,0.019538559019565582
865,lmvrgwxp,mvtec_fcdd_20220511154411.normal_6.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511154411/normal_6/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced,16,mvtec_gt,8,6,0.0001,False,0.001,0,1652276651,[0.985],sgd,lambda,noise,20220511154411,leather,2133.0,1652362569.0,0.991309665795537,0.0004768428712720824,0.07175897806882858,50.0,49.0,{'runtime': 2132},0.0016166996210813522,0.14190125465393066
866,drysa1ne,mvtec_fcdd_20220511152720.normal_6.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511152720/normal_6/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level,16,mvtec_gt,8,6,0.0001,False,0.001,0,1652275640,[0.985],sgd,lambda,noise,20220511152720,leather,2256.0,1652361934.0,0.9863435904971256,0.0004768428712720824,0.008307678624987602,50.0,49.0,{'runtime': 2256},0.0010370491072535517,0.01739596575498581
867,b721su8u,mvtec_fcdd_20220511193857.normal_5.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511193857/normal_5/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distances,16,mvtec_gt,8,5,0.0001,False,0.001,0,1652290737,[0.985],sgd,lambda,noise,20220511193857,hazelnut,6157.0,1652365280.0,0.9732962259869634,0.0004768428712720824,0.03324361890554428,50.0,49.0,{'runtime': 6152},0.04933760687708855,0.017149634659290314
868,3r3qkjkj,mvtec_fcdd_20220511193905.normal_13.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511193905/normal_13/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distances,16,mvtec_gt,8,13,0.0001,False,0.001,0,1652290745,[0.985],sgd,lambda,noise,20220511193905,wood,4222.0,1652361705.0,0.813308617614128,0.0004768428712720824,0.009434156119823456,50.0,49.0,{'runtime': 4217},0.013641593977808952,0.005226717330515385
869,ya28srm4,mvtec_fcdd_20220511154411.normal_6.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511154411/normal_6/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced,16,mvtec_gt,8,6,0.0001,False,0.001,0,1652276651,[0.985],sgd,lambda,noise,20220511154411,leather,3813.0,1652360429.0,0.9929602525977984,0.0004768428712720824,0.08095194399356842,50.0,49.0,{'runtime': 3808},0.0023759366013109684,0.12023994326591492
870,16cak5rx,mvtec_fcdd_20220511152720.normal_6.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511152720/normal_6/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level,16,mvtec_gt,8,6,0.0001,False,0.001,0,1652275640,[0.985],sgd,lambda,noise,20220511152720,leather,3637.0,1652359671.0,0.9870632209112788,0.0004768428712720824,0.009384593926370144,50.0,49.0,{'runtime': 3631},0.0010676267556846142,0.013543076813220978
871,32j0wot2,mvtec_fcdd_20220511154419.normal_14.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511154419/normal_14/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced,16,mvtec_gt,8,14,0.0001,False,0.001,0,1652276659,[0.985],sgd,lambda,noise,20220511154419,zipper,4103.0,1652359875.0,0.9885056674495522,0.0004768428712720824,0.11507346481084824,50.0,49.0,{'runtime': 4098},0.02205795608460903,0.2120470404624939
872,3m0u03yc,mvtec_fcdd_20220511152720.normal_14.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511152720/normal_14/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level,16,mvtec_gt,8,14,0.0001,False,0.001,0,1652275640,[0.985],sgd,lambda,noise,20220511152720,zipper,4043.0,1652359053.0,0.9883685585817849,0.0004768428712720824,0.02692033350467682,50.0,49.0,{'runtime': 4039},0.003603505901992321,0.04583776369690895
873,34n05w16,mvtec_fcdd_20220511193905.normal_13.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511193905/normal_13/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distances,16,mvtec_gt,8,13,0.0001,False,0.001,0,1652290745,[0.985],sgd,lambda,noise,20220511193905,wood,4718.0,1652357474.0,0.9283395453628164,0.0004768428712720824,0.04150744527578354,50.0,49.0,{'runtime': 4714},0.061721328645944595,0.02129356190562248
874,1urx4gzh,mvtec_fcdd_20220511193857.normal_5.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511193857/normal_5/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distances,16,mvtec_gt,8,5,0.0001,False,0.001,0,1652290737,[0.985],sgd,lambda,noise,20220511193857,hazelnut,6410.0,1652359115.0,0.9047243250255352,0.0004768428712720824,0.01968393661081791,50.0,49.0,{'runtime': 6409},0.03172796592116356,0.007639907766133547
875,3h5gzgf7,mvtec_fcdd_20220511154419.normal_14.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511154419/normal_14/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced,16,mvtec_gt,8,14,0.0001,False,0.001,0,1652276659,[0.985],sgd,lambda,noise,20220511154419,zipper,4395.0,1652355762.0,0.9904962749596264,0.0004768428712720824,0.10182201862335204,50.0,49.0,{'runtime': 4391},0.014289281331002712,0.18578198552131653
876,32js5t01,mvtec_fcdd_20220511154411.normal_5.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511154411/normal_5/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced,16,mvtec_gt,8,5,0.0001,False,0.001,0,1652276651,[0.985],sgd,lambda,noise,20220511154411,hazelnut,5895.0,1652356605.0,0.9883909422019128,0.0004768428712720824,0.08051463216543198,50.0,49.0,{'runtime': 5890},0.004107990302145481,0.13781960308551788
877,2fntphv6,mvtec_fcdd_20220511152720.normal_14.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511152720/normal_14/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level,16,mvtec_gt,8,14,0.0001,False,0.001,0,1652275640,[0.985],sgd,lambda,noise,20220511152720,zipper,4427.0,1652354998.0,0.9558089518399744,0.0004768428712720824,0.04234987497329712,50.0,49.0,{'runtime': 4425},0.006895669270306826,0.07363300025463104
878,3hrrjg2f,mvtec_fcdd_20220511152720.normal_5.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511152720/normal_5/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level,16,mvtec_gt,8,5,0.0001,False,0.001,0,1652275640,[0.985],sgd,lambda,noise,20220511152720,hazelnut,5779.0,1652356026.0,0.9739708754157528,0.0004768428712720824,0.019970348104834557,50.0,49.0,{'runtime': 5776},0.001461559790186584,0.040722623467445374
879,qoegv6vb,mvtec_fcdd_20220511193857.normal_4.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511193857/normal_4/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distances,16,mvtec_gt,8,4,0.0001,False,0.001,0,1652290737,[0.985],sgd,lambda,noise,20220511193857,grid,4010.0,1652352696.0,0.9641731424350184,0.0004768428712720824,0.06500041484832764,50.0,49.0,{'runtime': 4005},0.10062599182128906,0.02937483787536621
880,2stcm30r,mvtec_fcdd_20220511193905.normal_13.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511193905/normal_13/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distances,16,mvtec_gt,8,13,0.0001,False,0.001,0,1652290745,[0.985],sgd,lambda,noise,20220511193905,wood,4167.0,1652352747.0,0.8408110474515333,0.0004768428712720824,0.02254890836775303,50.0,49.0,{'runtime': 4167},0.03742475435137749,0.007673062384128571
881,1u4urcut,mvtec_fcdd_20220511154419.normal_14.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511154419/normal_14/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced,16,mvtec_gt,8,14,0.0001,False,0.001,0,1652276659,[0.985],sgd,lambda,noise,20220511154419,zipper,4161.0,1652351356.0,0.98819450499042,0.0004768428712720824,0.10831145942211153,50.0,49.0,{'runtime': 4158},0.015960291028022766,0.18014012277126312
882,2d6r3x54,mvtec_fcdd_20220511152720.normal_14.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511152720/normal_14/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level,16,mvtec_gt,8,14,0.0001,False,0.001,0,1652275640,[0.985],sgd,lambda,noise,20220511152720,zipper,4007.0,1652350561.0,0.987140824586719,0.0004768428712720824,0.03207239508628845,50.0,49.0,{'runtime': 4003},0.0058797504752874374,0.06302733719348907
883,13dpn8nq,mvtec_fcdd_20220511193857.normal_4.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511193857/normal_4/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distances,16,mvtec_gt,8,4,0.0001,False,0.001,0,1652290737,[0.985],sgd,lambda,noise,20220511193857,grid,3577.0,1652348675.0,0.9329710747227296,0.0004768428712720824,0.03202985227108002,50.0,49.0,{'runtime': 3573},0.04859855771064758,0.015461145900189877
884,d2032qna,mvtec_fcdd_20220511193905.normal_12.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511193905/normal_12/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distances,16,mvtec_gt,8,12,0.0001,False,0.001,0,1652290745,[0.985],sgd,lambda,noise,20220511193905,transistor,4017.0,1652348571.0,0.7301010396214359,0.0004768428712720824,0.022868787869811055,50.0,49.0,{'runtime': 4013},0.037099484354257584,0.008638091385364532
885,36nk5veh,mvtec_fcdd_20220511154411.normal_5.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511154411/normal_5/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced,16,mvtec_gt,8,5,0.0001,False,0.001,0,1652276651,[0.985],sgd,lambda,noise,20220511154411,hazelnut,6370.0,1652350702.0,0.980489026168756,0.0004768428712720824,0.08494523167610168,50.0,49.0,{'runtime': 6364},0.004713526461273432,0.15650324523448944
886,3vjr97yu,mvtec_fcdd_20220511152720.normal_5.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511152720/normal_5/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level,16,mvtec_gt,8,5,0.0001,False,0.001,0,1652275640,[0.985],sgd,lambda,noise,20220511152720,hazelnut,6319.0,1652350239.0,0.9658458088143558,0.0004768428712720824,0.016435734927654266,50.0,49.0,{'runtime': 6314},0.0014831421431154013,0.03419193625450134
887,34d8hn82,mvtec_fcdd_20220511154419.normal_13.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511154419/normal_13/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced,16,mvtec_gt,8,13,0.0001,False,0.001,0,1652276659,[0.985],sgd,lambda,noise,20220511154419,wood,4453.0,1652347184.0,0.9596883102317716,0.0004768428712720824,0.1383168399333954,50.0,49.0,{'runtime': 4448},0.006521170027554035,0.20685060322284696
888,2751dhms,mvtec_fcdd_20220511152720.normal_13.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511152720/normal_13/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level,16,mvtec_gt,8,13,0.0001,False,0.001,0,1652275640,[0.985],sgd,lambda,noise,20220511152720,wood,4478.0,1652346543.0,0.9497042747273096,0.0004768428712720824,0.02767588011920452,50.0,49.0,{'runtime': 4473},0.0022813482210040092,0.059045594185590744
889,ziovxe8n,mvtec_fcdd_20220511193857.normal_4.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511193857/normal_4/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distances,16,mvtec_gt,8,4,0.0001,False,0.001,0,1652290737,[0.985],sgd,lambda,noise,20220511193857,grid,3770.0,1652345088.0,0.9012156440207644,0.0004768428712720824,0.03827323019504547,50.0,49.0,{'runtime': 3765},0.05859841778874397,0.01794804073870182
890,1bk954c9,mvtec_fcdd_20220511193905.normal_12.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220511193905/normal_12/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distances,16,mvtec_gt,8,12,0.0001,False,0.001,0,1652290745,[0.985],sgd,lambda,noise,20220511193905,transistor,3966.0,1652344544.0,0.8865366576468502,0.0004768428712720824,0.01980198174715042,50.0,49.0,{'runtime': 3961},0.02381836622953415,0.015785597264766693
